text,emotion,label_id
군대에서 선임이 내 몸을 만지던 게 가끔 떠올라. 그 더러웠던 기분이 아직도 생생해.,anger,3
부장님이 자꾸 내게 술 먹는 걸 강요해.,anger,3
이번까지 벌써 다섯 번째 공무원 시험에 떨어져서 좌절감이 들어.,anger,3
나 드디어 취업했어. 첫 직장인만큼 열심히 할 거야.,joy,0
신호등을 건너는데 청년이 나를 부축해 준다고 한 걸 내가 측은하게 보일까 봐 거절했어.,neutral,4
직장생활 십오 년 차에 이 길이 맞는 건지 많은 생각을 하게 돼. 내가 하고 싶었던 일인지 모르겠어.,anxiety,2
나 취직하고 싶어.,anger,3
친구랑 다퉜는데 감정이 가라앉고 나서 다시 생각해보니 내가 먼저 양보하지 못했던 것 같아 후회되네.,sad,1
가족들에게 배신당한 기분이야!,neutral,4
나도 모르게 어느새 반 아이들끼리 증거를 모아 학교 폭력 가해자들을 고소해 주었어!,joy,0
얼마 전 새 차 구매로 정보를 얻고자 커뮤니티 활동을 시작했어.,sad,1
독감 예방주사를 맞았는데도 독감에 걸려서 슬퍼.,sad,1
오늘 친구에게 너무 실망했어.,sad,1
올해 명예퇴직을 해. 그런데 모아둔 돈이 없어서 당장 새로운 일자리를 구해야 해.,anxiety,2
다른 사람들과 만나는 건 너무 힘든 일이야.,anxiety,2
남자친구가 결혼 일주일 전 아무 이유 없이 파혼을 통보해서 충격이야.,neutral,4
시부모님께 어떤 선물을 해 드려야 할까?,joy,0
친구의 남편이 건설업을 하는데 은퇴 후 세 친구가 모여서 살기로 하고 땅을 오백 평을 같이 구매를 했어. 그런데 사기를 당했어.,neutral,4
오늘 라디오를 들었는데 취업 시장이 갈수록 줄어든다고 하네.,neutral,4
미래가 너무 불투명해서 불안해. 직장을 언제까지 다닐 수 있는 것도 아니고.,anxiety,2
애들이 요즘 취업도 어려운데 다들 취직하고 원하는 공무원이 돼서 마음이 풍요롭네.,joy,0
동호회에 가입했는데 고향에 온 듯 마음이 편안해.,joy,0
직장에서 무리해서 일하느라 건강이 많이 나빠져서 슬퍼.,sad,1
요즘 학교 가는 게 너무 싫어.,anxiety,2
아이돌 가수가 되면 성공할 자신 있어.,joy,0
취업을 해야 하는데 잘 안돼서 걱정이야. 너무 불안해.,anxiety,2
이 마을에선 다 가족 같은 분위기로 살아.,joy,0
내 체력 정도면 손주를 업고 다녀도 될 것 같아.,joy,0
점점 갱년기 증상도 심해지고 호르몬 변화도 생기다 보니 몸이 예전 같지 않아 걱정이야.,anxiety,2
친구의 여자친구가 너무 예뻐서 질투나.,neutral,4
은퇴 후의 삶이 참 걱정이 되네.,anxiety,2
이렇게 좋은 아내를 만나다니 나는 정말 행복한 사람이야.,joy,0
이번에 내가 원하던 곳으로 취업에 성공했어. 연봉도 만족스러워.,joy,0
부모님은 자영업을 물려받으라고 하시는데 나는 내가 원하는 일을 하고 싶어.,anxiety,2
부인이 다른 집 남편들과 나를 비교해. 나는 위축되는 기분이고 이게 꿈에 그리던 신혼 생활이 맞나 싶어.,sad,1
취업하기 위해서 내가 이렇게까지 해야 하는 건가?,anxiety,2
돈이 없으니 친구들한테 먼저 연락하기도 힘드네.,sad,1
오늘 과장님 사모님이 암 판정을 받으신 모양이야.,sad,1
오늘 여자친구에게 줄 반지를 잃어버릴 뻔했어.,joy,0
이번에 정기적금 만기 돼서 탔어. 너무 기분이 좋아.,joy,0
지원한 회사에서 면접 보러 오라는 연락이 왔어.,sad,1
동호회에서 친하게 지내는 형님이 계시는데 얼마 전부터 온라인과 오프라인에서 활동을 전혀 하지 않으시네.,sad,1
아이를 낳고 나니까 몸이 예전 같지가 않아. 살이 너무 쪄서 우울해.,sad,1
요즘 남편이 전과 같지 않은 것 같아,anxiety,2
나는 내가 어떤 일을 좋아하는지 모르겠어. 나는 무엇을 잘하는 걸까?,neutral,4
직장 상사한테 고함 질러도 될까?,anger,3
벌써 일 년째 취업을 못 하고 집에만 있으니까 부모님께 미안하다.,neutral,4
나 혈압이 갑자기 높아져서 병원에서 추가 검사하자네. 이게 무슨 일이래.,anxiety,2
나는 정말 운이 좋은 사람 같아.,joy,0
티브이에서 노후준비 얘기가 나오는데 남편 반응이 너무 황당했어.,anger,3
대학교 수능시험을 봤는데 답안을 밀려 썼어.,anger,3
현재 우리 집의 재정 상태를 아이들에게 말했는데 말하는 동안 내가 한심스럽게 느껴졌어.,neutral,4
남자친구가 학교 여자 후배와 매일 연락을 해서 너무 질투나.,neutral,4
전공에 맞아 즐겁게 일할 수 있는 회사와 전공과 동떨어졌지만 급여가 좋은 회사 중에 어디에 취업해야 할지 결정 못 하고 있어.,anxiety,2
내가 억울하게 궁지에 몰렸는데 친구 한 사람만 나를 믿어줬어.,joy,0
지금 다니는 회사에 오래 근무할 수 있어서 감사해.,joy,0
내가 하는 업무는 오랫동안 일을 할 수 있을 거 같아.,joy,0
직장에서 너무 감정 쓰레기통이 되는 기분이야.,anger,3
나는 빨리 은퇴하고 싶어. 정년도 얼마 안 남았어.,joy,0
나는 회사 일이 많아 힘들어,anxiety,2
내년이면 은퇴하는데 노후준비가 되지 않아서 부인이 요즘 안달이야.,anger,3
주변 친구들은 연애하면서 잘 지내는 것 같아. 나만 이렇게 힘들게 사는 것 같아서 힘들어.,sad,1
최근에 이혼한다는 친구의 얘기를 듣고 불안해서 집에서 아내 눈치를 보게 됐어.,anxiety,2
여자친구와 헤어진 후로 이상한 소문이 떠돌고 있어.,anger,3
부장은 나한테 왜 그러는지 모르겠어.,anger,3
오늘 직장에서 좋은 일 있었어.,joy,0
생일이라고 아내가 깜짝 선물을 줘서 너무 고맙더라고.,joy,0
가족들과 사이가 좋아서 공부도 더 잘되는 것 같아.,joy,0
이 년 전 건강검진에서 골다공증이 있다고 해서 많이 걱정했는데 이번에는 정상 수치래.,joy,0
왜 내 결혼에 다들 관심이 많은 거야. 나 대신 결혼할 것도 아니면서.,joy,0
곧 은퇴가 다가오는데 모아놓은 돈은 없고 앞으로가 걱정이네.,anxiety,2
팀원을 다른 부서로 뺏기게 된 것을 회사로부터 나중에 통보받았어.,anxiety,2
공무원 시험 준비 중인데 나 혼자라는 느낌 때문에 힘들어.,neutral,4
혈압이 높다고 하는데 약을 먹어도 혈압이 좋아지지 않네.,anger,3
둘 있는 자식들이 서로 우리를 모시지 않겠다고 싸워 속상해.,anger,3
올해보다 내년은 더 힘들 텐데 목표가 상향되어 힘들어.,anger,3
나를 괴롭힌 애들을 신고해도 감옥에 가지 않는대. 잘못을 했는데도 벌을 받지 않는다니 괴로워.,neutral,4
취업하지 못할까 봐 초조해.,anger,3
친구가 너무 잘나서 부러워.,neutral,4
내일이면 드디어 친구들과 여행을 떠나.,joy,0
결혼 준비하다가 파혼하게 되었어. 오랜 연애 끝에 결혼하려 한 건데 정말 슬퍼.,sad,1
어제 편의점에서 술에 만취한 사람이 행패 부리는 걸 봤어. 곁에 다가오기라도 할까 봐 구석에 있었어.,anger,3
친구랑 싸워서 마음이 괴로워.,neutral,4
오늘 회사 여자 화장실에 초소형 카메라가 발견됐어.,neutral,4
연말에 남편이 정년퇴직하는데 연말이 다가올수록 남편이 예민해지네. 그래서 나도 짜증이 나더라고.,anger,3
다음 달에 출산을 앞두고 있는데 너무 떨리면서도 무서워.,anxiety,2
상사 때문에 도저히 일 못 해 먹겠네.,anger,3
약속이 있어 나가려는데 엄마가 동생을 돌보라고 해,neutral,4
배우자가 씀씀이가 과하다 보니 재정에 많은 빈틈이 나타나. 앞으로 은퇴와 노후 준비가 걱정이 되네.,anxiety,2
나는 이렇게 순수한 사람들은 처음 봤어. 이 동네 사람들과 평생 화목하게 지내고 싶어.,joy,0
회사를 은퇴한 지가 언젠데 자꾸 도와달라는 업무 연락을 하면서 성가시게 구네.,anger,3
요즘은 크게 고민도 없고 평온해. 이런 기분 좋다.,joy,0
나는 아들보다 딸이 더 좋을 것 같아.,joy,0
이번에 이십 년을 넘게 부었던 연금을 받게 되었어. 벌써 만기라니 이렇게 시간이 빨리 지날 줄 몰랐어.,joy,0
선생님이 나보고 갈 수 있는 대학이 없대.,neutral,4
자식들에게 계속 지원을 해야 해서 나의 노후마저 힘들어져 가고 있다.,sad,1
아이가 안 생겨. 몇 년을 노력했는데 우울해.,sad,1
회사 사람들이 나를 싫어하는 거 같아.,anxiety,2
며칠 전에 내 남자친구가 몰래 내 친구와 문자 연락을 하는 걸 봤는데 충격받았어.,neutral,4
요즘 업무 과부하로 흥분된 상태로 생활하는 시간이 많아.,anxiety,2
친구가 자꾸 명품 백을 샀다고 자랑해서 짜증 나.,anger,3
내가 한심스러워. 매번 자제한다 해놓고 필름이 끊기도록 술을 마시네.,neutral,4
오늘 오랜만에 대학 동기들과 저녁 먹기로 한 날이야. 간만에 친구들 볼 생각하니 너무 기분 좋아.,joy,0
나이는 벌써 서른이 넘었는데 언제 취업하고 언제 돈 벌어서 결혼할 수 있을까?,neutral,4
나 못 해본 게 너무 많아. 이 나이 되도록 연애도 못 해보고.,sad,1
나는 취업도 못 할 것 같아.,sad,1
이번 시험에서 목표하던 점수를 못 받았어.,sad,1
중간고사를 봤는데 혹시라도 정답을 잘못 적었을까 봐 걱정돼.,anxiety,2
요즘 젊은 후배직원들이 너무 치고 올라오니까 나 같은 늙은이들은 직장을 관둬야 하는 건지 회의감이 들어.,anxiety,2
나보다 늦게 입사했는데 먼저 승진한 후배 때문에 짜증 나네.,anger,3
나 임신했어!,joy,0
내 허락도 없이 내 물건을 마구 쓰는 사람이 있어서 짜증 나.,anger,3
위내시경으로 검사하던 중에 조직검사를 했어. 일주일 후에 결과 확인을 하러 오라는데 정말 놀랐어.,neutral,4
회사 동료 때문에 기분이 안 좋아.,anger,3
아침에 눈을 뜨면 출근하기 싫다는 생각만 나.,anxiety,2
출산을 앞두고 있는데 너무 마음이 불안하고 두려워.,anxiety,2
직장 후배가 같은 실수를 반복해서 너무 짜증이 나.,anger,3
나도 성적이 나쁘지 않은데 교수님이 내 친구만 좋아해서 질투 나.,neutral,4
어릴 적부터 친했던 친구가 암 말기라고 하더라. 눈물이 자꾸 나.,sad,1
이번에 직장에서 성과가 좋았어. 성과상여금이 넉넉하게 나와서 만족스러운데 어디에 사용하는 게 좋을지 모르겠어.,joy,0
남자친구가 진짜 짜증 났던 일이 있었어.,anger,3
이직하고 싶은데 마땅한 곳도 없고 서류도 계속해서 떨어지니 우울해.,sad,1
오늘 너무나 당황스러운 일이 있었어.,neutral,4
아내와 딸 사이가 엄청 친밀한 걸 보면 질투가 나.,neutral,4
마지막까지 고민하던 회사가 있었는데 다른 회사에 갔으면 더 좋았을 텐데. 나 너무 후회돼.,sad,1
지금부터 노후 준비를 하는 것은 어려울 것 같아.,anger,3
친구 생일 선물로 시계를 샀어. 기분이 너무 좋네.,joy,0
김 부장이 오늘 점심을 사준다고 하는데 왜 그러는지 모르겠어.,anger,3
비대면 시대라 얼마나 편한지 몰라.,joy,0
고민만 있으면 나한테 전화를 하는 친구가 있어.,neutral,4
내 친구가 좋은 직장에 취직했어. 축하하는 마음도 있지만 한편으론 질투심도 들어.,neutral,4
나는 이 나이까지 집 하나 장만하지도 못하고 뭐 했는지 한심스러워.,neutral,4
나는 가끔 새로운 사람 만났을 때 부모님에 대해 물어보는 게 조심스럽더라고.,anxiety,2
내 주위에는 나를 믿고 좋아해주는 사람들이 많은 거 같아.,joy,0
회사에서 실시했던 건강검진 결과를 받았는데 처음엔 내 눈을 의심했어.,joy,0
다음 주 인사 발표인데 많이 초조해.,anxiety,2
나 내년 초에 드디어 결혼하게 됐어. 너무 기쁘다.,joy,0
남들은 기념일 날 명품 백도 사준다는데 짜증 나네.,anger,3
난 이제 혼자 지낼 거야. 사람이 너무 싫어졌어.,sad,1
아르바이트를 고용했는데 일을 제대로 못 해서 화가 나.,anger,3
기분이 좋지 않아,anxiety,2
정말 고민되는 일이 있어.,anxiety,2
과 팀 과제를 하는데 서로 미루기만 하고 결국 나만 하고 있어. 사람들이 너무 이기적이야.,anger,3
코로나라고 마스크 쓰라는데 정말 말 안 듣는 사람들 때문에 화가 나.,sad,1
회의 중에 부장님과 의견 충돌이 있었는데 내가 너무 언성을 높인 것 같아 죄책감이 들어.,neutral,4
회사에서 끊임없이 업무를 줘. 끝도 없는 업무량에 이젠 정말 지쳤어!,anger,3
나는 각종 모임이 많은데 모임에 나갈 때 신이 날 때가 많아.,joy,0
나도 똑같이 열심히 준비했는데 왜 나만 매번 취업에 실패하는 거지.,neutral,4
정말 다니고 싶었던 회사에서 오늘 합격 통보를 받았어.,joy,0
오늘 회사 면접을 봤어.,anger,3
이번 학교 폭력 위원회에서 가해자들이 징계를 크게 받게 됐어.,joy,0
월 실적평가에서 내가 일 위를 했어. 기분이 너무 좋고 힘들었지만 보람도 느끼고 가족들에게도 정말 고마워.,joy,0
오늘 또 고객이 나한테 전화해서 욕했어. 내가 이러고 살아야 하는지 너무 화가 나.,anger,3
가족들은 왜 항상 말을 심하게 할까? 내 가족인 게 너무 슬퍼.,neutral,4
결혼을 앞둔 여자친구가 나보다 모든 점에서 뛰어나 열등감을 느껴.,neutral,4
취업 준비만 하다 보니 우울하네.,sad,1
연애는 정말 어려운 것 같아. 때로는 아무것도 할 수가 없어.,sad,1
오늘 처음 만난 사람과 대화했는데 당황스러웠어.,neutral,4
결혼하고 아이가 생기면 좋을 줄 알았는데 그런 건 아무것도 없었어.,neutral,4
부모님 대신 할머니가 나를 키워 주셨어. 그런데 얼마 전 할머니가 위암으로 돌아가셨어.,sad,1
짝사랑하는 남자에게 고백했는데 거절당해서 낙담했어.,sad,1
요즘 돈이 부족해서 대인관계를 가지는 것이 힘든 것 같아.,neutral,4
문소리만 나도 누가 오려나 기다리는 내가 참 슬프고 쓸쓸하네.,sad,1
같은 아파트에 사는 친구랑 쇼핑하러 갔는데 둘이서 성격이 정반대다 보니까 쇼핑하는 게 쉽지가 않았어.,joy,0
회사에서 권고사직을 권유해 실업급여를 받도록 요청했는데 거절당해서 화가 나.,anger,3
며칠 동안 고생해서 작업했던 파일이 에러가 나면서 사라졌어. 복구가 가능하지 않을 수도 있어. 한순간 멍해지더라.,sad,1
집에서는 말 안 듣는 동생이 학교에서는 모범생인 척해서 당황스러워.,neutral,4
내 마음이 어떤 건지 나도 정확히 몰라서 혼란스러워.,neutral,4
직장에서 친구가 없어서 너무 외로워.,neutral,4
남편의 어머니가 악의적으로 문자를 보내시는데 견딜 수가 없어. 아들을 내가 뺏어간다고 하시는데 뭐라고 반응해야 좋을지.,anger,3
